,start_loc,end_loc,lat_x,lon_x,lat_y,lon_y,count
2217,INGULF  ST,BAKER  ST,32.7895839,-117.2060041,32.788952,-117.23658,11693
2218,INGULF ST,CLAIREMONT DR,32.7895839,-117.2060041,32.8038,-117.1991166,26649
2219,INNOVATION DR,CARMEL MTN RD,32.9894512,-117.076792,32.9632195,-117.132299,16135
2220,INSPIRATION DR,LA JOLLA MESA DR,32.825218,-117.264557,32.825523,-117.259613,1194
2221,INSPIRATION DR DR,LA JOLLA MESA DR,32.825218,-117.264557,32.825523,-117.259613,1395
2222,INVERNESS DR,GLENWICK LN,33.245884,-117.320419,32.864594,-117.244698,4793
2223,IONA  DR,60TH  ST,32.7096637,-117.0691653,32.864594,-117.244698,5292
2224,IONA DR,60 ST,32.7096637,-117.0691653,32.864594,-117.244698,13185
2225,IONA DR,60TH  ST,32.7096637,-117.0691653,32.864594,-117.244698,5659
2226,IRIS  AV,DEL SOL   BL,32.5693891,-117.0665659,32.864594,-117.244698,3870
2227,IRIS A,DEL SOL   BL,32.5693891,-117.0665659,32.864594,-117.244698,4889
2228,IRIS AV,ATHERTON AV,32.5693891,-117.0665659,32.561501,-117.083504,7412
2229,IRIS AV,DEL SUR BL,32.5693891,-117.0665659,32.567284,-117.058037,5178
2230,IRIS AV,LEON AV,32.5693891,-117.0665659,32.565563,-117.097092,24829
2231,IRIS AV,SAN YSIDRO BL,32.5693891,-117.0665659,32.565563,-117.097092,16962
2232,IRIS AV,SD 905 AV,32.5693891,-117.0665659,,,70420
2233,IRIS AV,VILLAGE PINE DR,32.5693891,-117.0665659,32.5682967,-117.0694404,1110
2234,IRVING AV,JULIAN AV,32.7015695,-117.1385622,32.8566476,-116.9094151,24559
2235,ISLA CARMEN WY,DAIRY MART RD,32.7015695,-117.1385622,32.5561947,-117.0624594,21160
2236,ISLA VIS  DR,DWIGHT  ST,32.7015695,-117.1385622,32.7440522,-117.1051652,9967
2237,ISLA VISTA DR,DWIGHT ST,32.741882,-117.09066,32.7440522,-117.1051652,35085
2238,ISLAND  AV,MARKET  ST,32.710453,-117.1458158,32.7440522,-117.1051652,2053
2239,ISLAND AV,E HARBOR DR,32.710453,-117.1458158,32.7086318,-117.1635315,6466
2240,ISLAND AV,J ST,32.710453,-117.1458158,32.7086318,-117.1635315,14030
2241,ISLAND AV,MARKET  AV,32.710453,-117.1458158,32.7086318,-117.1635315,4542
2242,ISLAND AV,MARKET  ST,32.710453,-117.1458158,32.7086318,-117.1635315,4499
2243,ISLAND AV,MARKET ST,32.710453,-117.1458158,32.7086318,-117.1635315,120997
2244,ISTHMUS CT,JAMAICA CT,32.773191,-117.2499802,32.7736941,-117.2502615,31312
2245,IVANHOE AV,EXCHANGE PL,32.8455883,-117.2715591,32.8452947,-117.2677691,3673
2246,IVY ST,JUNIPER ST,32.8455883,-117.2715591,32.8452947,-117.2677691,55324
2247,J DURANTE BL,SD 005 ,,,,,36428
2248,J ST,ISLAND  ST,,,32.6126056,-116.9941168,6968
2249,J ST,ISLAND AV,,,32.710453,-117.1458158,32615
2250,J ST,K ST,32.7094194,-117.1575129,32.7083258,-117.1604615,9132
2251,JACKSON DR,BELL BLUFF DR,32.7094194,-117.1575129,32.7083258,-117.1604615,2200
2252,JACKSON DR,GOLFCREST DR,32.7094194,-117.1575129,32.79784,-117.042122,71691
2253,JACKSON DR,LAKE ALAMOR AV,32.7094194,-117.1575129,32.79784,-117.042122,11280
2254,JACKSON DR,LAKE ANDRITA AV,32.7094194,-117.1575129,32.795383,-117.025284,2449
2255,JACKSON DR,NAVAJO RD,32.7094194,-117.1575129,32.804566,-117.0418303,16315
2256,JACKSON ST,TAYLOR ST,32.7094194,-117.1575129,32.804566,-117.0418303,3730
2257,JAFFE CT,CA-125 SB OFF RA CT,32.8027497,-117.0084096,,,41539
2258,JAFFE CT,CITY LIMIT CT,32.8027497,-117.0084096,,,77865
2259,JAMACHA RD,CITY LIMIT RD,32.7144302,-117.0342503,,,18986
2260,JAMACHA RD,SKYLINE DR,32.7144302,-117.0342503,,,4139
2261,JAMES ST,KINGSLEY  ST,32.7144302,-117.0342503,32.748737,-117.220467,4045
2262,JAMES ST,KINGSLEY ST,32.7144302,-117.0342503,32.748737,-117.220467,18603
2263,JARVIS ST,KEATS ST,32.7285619,-117.2287571,32.7303857,-117.2303139,67005
2264,JEFFERSON  ST,PACIFIC HY,32.7285619,-117.2287571,32.7303857,-117.2303139,16220
2265,JEFFERSON ST,PACIFIC HY,32.7285619,-117.2287571,32.7303857,-117.2303139,42890
2266,JEFFREY CT,JANICE CT,32.9194206,-117.1266894,32.9194239,-117.1257044,41769
2267,JELLETT CT,HUXLEY ST,32.9194206,-117.1266894,32.789894,-117.198776,3768
2268,JELLETT ST,HUXLEY ST,32.7880322,-117.1965371,32.789894,-117.198776,19564
2269,JELLETT ST,INGULF ST,32.7880322,-117.1965371,32.7895839,-117.2060041,9556
2270,JEMEZ DR,CLAIREMONT MESA BL,32.828491,-117.214592,32.7895839,-117.2060041,35623
2271,JEMEZ DR,LUNA AV,32.828491,-117.214592,32.831245,-117.216232,43248
2272,JENNER ST,GIRARD AV,32.847069,-117.276123,32.8389513,-117.2719999,48273
2273,JENNER ST,GIRARD ST,32.847069,-117.276123,32.8389513,-117.2719999,8486
2274,JENNINGS  ST,CANON  ST,32.7205562,-117.246234,32.7221187,-117.2328921,31135
2275,JENNINGS ST,CANON ST,32.7205562,-117.246234,32.7221187,-117.2328921,83743
2276,JENNINGS ST,JOHN ST,32.7205562,-117.246234,32.7221187,-117.2328921,2080
2277,JESSOP LN,SPORTS ARENA BL,32.7461607,-117.1979639,,,9977
2278,JESTER ST,GILMARTIN DR,32.689644,-117.058296,32.691067,-117.054123,180831
2279,JEWELL ST,KENDALL ST,32.784294,-117.234802,32.798683,-117.236572,302513
2280,JEWELL ST,LAMONT ST,32.784294,-117.234802,32.7990444,-117.2347334,19758
2281,JIMMY DURANTE  BL,SD 005 BL,,,,,39365
2282,JIMMY DURANTE BL,SD 005 BL,,,,,41520
2283,JUAN ST,LA CALLECITA ST,32.7555343,-117.1966045,,,8405
2284,JUAN ST,SAN DIEGO AV,32.7555343,-117.1966045,32.7522126,-117.1939891,4732
2285,JUAN ST,SUNSET  ST,32.7555343,-117.1966045,32.755421,-117.194473,15054
2286,JUAN ST,SUNSET ST,32.7555343,-117.1966045,32.755421,-117.194473,58057
2287,JUDICIAL DR,JUDICIAL CT,32.8682494,-117.198437,32.755421,-117.194473,19441
2288,JULIAN AV,KEARNEY AV,32.8566476,-116.9094151,32.755421,-117.194473,6514
2289,JUNIPER (E)  ST,MAPLE  CT,32.7292898,-117.1619674,32.755421,-117.194473,9713
2290,JUNIPER PARK LN,CAM SANTA FE LN,32.913441,-117.19828,,,16522
2291,JUNIPER RD,EL PRADO RD,32.913441,-117.19828,,,2771
2292,JUNIPER ST,BOUNDARY  ST,32.7292898,-117.1619674,32.7475024,-117.1229023,1578
2293,JUNIPER ST,BOUNDARY ST,32.7292898,-117.1619674,32.7475024,-117.1229023,1436
2294,JUNIPER ST,KALIMA ST,32.7292898,-117.1619674,32.7475024,-117.1229023,14968
2295,JUNIPER ST,KALMIA  ST,32.7292898,-117.1619674,32.7303337,-117.161321,5842
2296,JUNIPER ST,KALMIA ST,32.7292898,-117.1619674,32.7303337,-117.161321,178208
2297,JUTLAND DR,ARIANE DR,32.826733,-117.222252,32.8277637,-117.2260007,24178
2298,JUTLAND DR,CLAIREMONT MESA BL,32.826733,-117.222252,32.8277637,-117.2260007,45135
2299,K ST,ISLAND AV,32.7083258,-117.1604615,32.710453,-117.1458158,32474
2300,K ST,J  ST,32.7083258,-117.1604615,32.7094194,-117.1575129,6888
2301,K ST,J ST,32.7083258,-117.1604615,32.7094194,-117.1575129,95647
2302,K ST,SD 005 R-B  ST,32.7083258,-117.1604615,,,2357
2303,K ST,SD 005 ST,32.7083258,-117.1604615,,,23014
2304,KALMIA  ST,LAUREL  ST,32.7303337,-117.161321,,,4314
2305,KALMIA ST,LAUREL ST,32.7303337,-117.161321,,,64581
2306,KEARNEY MESA RD,MIRAMAR  RD,32.7303337,-117.161321,32.8938447,-117.1259922,22858
2307,KEARNY  AV,COMMERCIAL  ST,32.7022131,-117.143348,32.8938447,-117.1259922,9324
2308,KEARNY MESA RD,KEARNY VILLA RD,32.8914291,-117.1184624,32.8318334,-117.1383588,116930
2309,KEARNY MESA RD,MIRAMAR RD,32.8914291,-117.1184624,32.8938447,-117.1259922,65593
2310,KEARNY MESA RD,OTHELLO AV,32.8914291,-117.1184624,32.8171818,-117.1522595,74641
2311,KEARNY MESA RD,SD 015 RD,32.8914291,-117.1184624,,,56457
2312,KEARNY MESA RD,SD 163 RD,32.8914291,-117.1184624,,,84780
2313,KEARNY VILLA  R,CONVOY  ST,32.8914291,-117.1184624,32.835655,-117.152397,28906
2314,KEARNY VILLA  RD,MAYA LINDA  RD,32.8318334,-117.1383588,32.9060712,-117.1170915,45308
2315,KEARNY VILLA RD,COMPLEX DR,32.8318334,-117.1383588,32.8309395,-117.1346834,88319
2316,KEARNY VILLA RD,CONVOY ST,32.8318334,-117.1383588,32.835655,-117.152397,28162
2317,KEARNY VILLA RD,KEARNY MESA RD,32.8318334,-117.1383588,32.8914291,-117.1184624,227910
2318,KEARNY VILLA RD,MAYA LINDA RD,32.8318334,-117.1383588,32.9060712,-117.1170915,110335
2319,KEARNY VILLA RD,MIRA MESA BL,32.8318334,-117.1383588,32.9060712,-117.1170915,21437
2320,KEARNY VILLA RD,OVERLAND AV,32.8318334,-117.1383588,32.8261337,-117.1315822,2153
2321,KEARNY VILLA RD,PARAMOUNT DR,32.8318334,-117.1383588,32.8248065,-117.135128,2960
2322,KEARNY VILLA RD,PONDEROSA AV,32.8318334,-117.1383588,32.8206975,-117.1322376,115628
2323,KEARNY VILLA RD,RUFFIN RD,32.8318334,-117.1383588,32.8087556,-117.1190285,25313
2324,KEARNY VILLA RD,SD 015 RD,32.8318334,-117.1383588,,,47646
2325,KEARNY VILLA RD,SD 163 RD,32.8318334,-117.1383588,,,102296
2326,KEARNY VILLA RD RAMP  ,SD 015 NB ON RAMP  ,,,,,10878
2327,KEARNY VILLA WY,CLAIREMONT MESA BL,32.830097,-117.140198,,,27073
2328,KELLAM CT,HARTFIELD AV,32.9570736,-117.2323347,32.9562855,-117.2302259,2481
2329,KELLOGG ST,LAWRENCE ST,32.7087071,-117.2394302,32.9562855,-117.2302259,20394
2330,KELOWNA RD,SAGITTARIUS RD,32.928444,-117.140877,32.9219415,-117.1403755,15657
2331,KEMPER  ST,DUKE  ST,32.757591,-117.041901,32.9219415,-117.1403755,20880
2332,KEMPER  ST,HANCOCK  ST,32.757591,-117.041901,32.9219415,-117.1403755,18047
2333,KEMPER  ST,POINSETTIA  DR,32.757591,-117.041901,32.7388617,-117.2289881,7318
2334,KEMPER CT,KENYON ST,32.750066,-117.2175234,32.7496007,-117.2150529,21338
2335,KEMPER ST,DRIVEWAY W/O KEMPER ST ST,32.757591,-117.041901,32.7496007,-117.2150529,41425
2336,KEMPER ST,DUKE ST,32.757591,-117.041901,32.647778,-116.981827,91046
2337,KEMPER ST,FORDHAM ST,32.757591,-117.041901,32.751017,-117.2135395,39562
2338,KEMPER ST,HANCOCK ST,32.757591,-117.041901,32.751017,-117.2135395,87938
2339,KEMPER ST,ROSECRANS ST,32.757591,-117.041901,32.7547067,-117.2018158,27260
2340,KEMPER ST,SPORTS ARENA BL,32.757591,-117.041901,,,19965
2341,KENAMAR  DR,MIRAMAR  RD,32.8866517,-117.1554613,32.8938447,-117.1259922,26355
2342,KENAMAR DR,MIRAMAR DR,32.8866517,-117.1554613,33.1750277,-117.2352693,18778
2343,KENAMAR DR,MIRAMAR RD,32.8866517,-117.1554613,32.8938447,-117.1259922,40755
2344,KENDALL  ST,JEWELL  ST,32.798683,-117.236572,32.784294,-117.234802,59333
2345,KENDALL ST,LAMONT ST,32.798683,-117.236572,32.7990444,-117.2347334,115075
2346,KENDALL ST,SEQUOIA  ST,32.798683,-117.236572,32.79335,-117.23407,5985
2347,KENSINGTON DR,MARLBOROUGH DR,33.143764,-117.203217,32.7608525,-117.106359,97130
2348,KENWOOD  ST,BROOKLYN AV,32.711255,-117.068611,32.713161,-117.0601691,3389
2349,KENWOOD ST,BROOKLYN AV,32.711255,-117.068611,32.713161,-117.0601691,15835
2350,KESTON  CT,BEAGLE  PL,32.8072091,-117.1690918,32.8083402,-117.1676565,3882
2351,KESTON CT,BEAGLE PL,32.8072091,-117.1690918,32.8083402,-117.1676565,23428
2352,KESTREL ST,SALMON RIVER RD,32.947126,-117.123367,32.962502,-117.123756,2799
2353,KETTNER  BL,PACIFIC  HY,32.947126,-117.123367,32.962502,-117.123756,13935
2354,KETTNER BL,INDIA ST,32.947126,-117.123367,32.741543,-117.17971,366234
2355,KETTNER BL,MARKET  BL,32.947126,-117.123367,32.741543,-117.17971,19136
2356,KETTNER BL,MARKET ST,,,32.7116497,-117.130337,95088
2357,KETTNER BL,PACIFIC HY,,,,,68754
2358,KIKA CT,ALEMANIA RD,32.940838,-117.113121,32.9375055,-117.1124718,36623
2359,KING ARTHUR CT,VIA CASA ALTA CT,32.940838,-117.113121,32.9375055,-117.1124718,25054
2360,KINGSLEY ST,LYTTON ST,32.748737,-117.220467,32.7438833,-117.2118094,89670
2361,KIRKCALDY DR,KEARNY MESA  RD,32.8187609,-117.1594021,32.7438833,-117.2118094,2211
2362,KLAUBER AV,MALLARD ST,32.722912,-117.054779,32.729572,-117.056328,24919
2363,KLINE ST,SILVERADO ST,32.8434375,-117.2741233,32.8453981,-117.272766,5075
2364,KLINE ST,TORREY PINES RD,32.8434375,-117.2741233,32.844807,-117.269913,12204
2365,KNAUL CT,CARMEL MTN RD,32.9641156,-117.1348362,32.9632195,-117.132299,3902
2366,KOSTNER DR,DEL SOL WY,32.577259,-117.043556,32.574226,-117.042213,5893
2367,KOSTNER DR,SD 805 DR,32.577259,-117.043556,,,11109
2368,KRENNING ST,55 ST,32.577259,-117.043556,32.7716241,-117.0763201,45053
2369,KURTZ ST,HANCOCK ST,32.7556776,-117.20939,32.746861,-117.193413,27778
2370,L J COLONY DR,LEBON  DR,32.7556776,-117.20939,32.864976,-117.2251977,2119
2371,L J SC S DR,MUIRLANDS DR,32.824017,-117.256317,32.827713,-117.264038,2178
2372,L J SHORES DR,PRESTWICK DR,32.824017,-117.256317,32.862206,-117.246017,2147
2373,L ST,E HARBOR DR,32.824017,-117.256317,32.7086318,-117.1635315,6489
2374,LA CIMA DR,LA MANCHA DR,32.782764,-117.236633,32.7848196,-117.2367872,70476
2375,LA CRESTA  DR,NARRAGANSETT CT,32.7378166,-117.2353428,32.7365436,-117.2373589,3708
2376,LA CRESTA DR,NARRAGANSETT CT,32.7378166,-117.2353428,32.7365436,-117.2373589,14620
2377,LA CUENTA DR,MARIGOT PL,32.8212659,-117.0979002,32.82671,-117.094223,31462
2378,LA CUENTA DR,RUEDA DR,32.8212659,-117.0979002,32.824516,-117.079399,10363
2379,LA JOLLA  BL,FANUEL  ST,,,32.7947502,-117.2451888,12830
2380,LA JOLLA  PK,LA JOLLA SCENIC N  DR,32.8431029,-117.2772597,,,5523
2381,LA JOLLA BL,CAVE ST,,,32.8479388,-117.2713048,5369
2382,LA JOLLA BL,CHELSEA AV,,,32.8121504,-117.2692361,920
2383,LA JOLLA BL,DRAPER AV,,,32.8374841,-117.2758005,22689
2384,LA JOLLA BL,FANUEL ST,,,32.7947502,-117.2451888,12153
2385,LA JOLLA BL,FAY AV,,,32.836378,-117.272455,6488
2386,LA JOLLA BL,LINDA ROSA (E) AV,,,32.836378,-117.272455,2792
2387,LA JOLLA BL,MISSION BL,,,32.836378,-117.272455,34001
2388,LA JOLLA BL,NEPTUNE PL,,,32.8314983,-117.2808799,5125
2389,LA JOLLA BL,WRELTON DR,,,32.8072962,-117.2614509,36486
2390,LA JOLLA COLONY DR,CAMINITO FRANCHE DR,32.8569033,-117.2277188,32.8072962,-117.2614509,15825
2391,LA JOLLA COLONY DR,CAMINITO VALERIANO DR,32.8569033,-117.2277188,32.8578424,-117.2290559,4889
2392,LA JOLLA HERMOSA AV,BEAUMONT AV,32.808975,-117.262657,32.823635,-117.273842,3522
2393,LA JOLLA MESA DR,FORWARD ST E.,32.825523,-117.259613,32.813986,-117.2685908,3300
2394,LA JOLLA MESA DR,NAUTILUS ST,32.825523,-117.259613,32.831383,-117.26693,748
2395,LA JOLLA PK,LA JOLLA SCENIC N DR,32.8431029,-117.2772597,,,6999
2396,LA JOLLA PY,GLENBROOK WY,,,32.866077,-117.241783,68891
2397,LA JOLLA PY,LA JOLLA SCENIC DR,,,,,7645
2398,LA JOLLA PY,TORREY PINES RD,,,32.844807,-117.269913,3639
2399,LA JOLLA PY,VIA CAPRI  ,,,32.8449388,-117.248857,9067
2400,LA JOLLA RANCHO RD,RODEO DR,32.8259293,-117.2561785,32.8449388,-117.248857,4550
2401,LA JOLLA SCENIC DR,GILMAN DR,,,32.8509661,-117.236419,225500
2402,LA JOLLA SCENIC N R-C ,SD 005 ,,,,,251703
2403,LA JOLLA SHORES DR,LA JOLLA PY,32.8509595,-117.2542623,,,263481
2404,LA JOLLA SHORES DR,MUIR COLLEGE DR,32.8509595,-117.2542623,32.8809827,-117.24349,55318
2405,LA JOLLA VILLAGE DR,ESPLANADE CT,32.871796,-117.2313077,32.8698207,-117.2147919,71171
2406,LA JOLLA VILLAGE DR,EXECUTIVE DR,32.871796,-117.2313077,32.876744,-117.2072772,87169
2407,LA JOLLA VILLAGE DR,PRIVATE RD N/O LA JOLLA VILLAGE RD,32.871796,-117.2313077,32.876744,-117.2072772,95431
2408,LA JOLLA VILLAGE DR,UTC 1ST DY DR,32.871796,-117.2313077,32.876744,-117.2072772,15651
2409,LA MANCHA DR,MOORLAND DR,32.7848196,-117.2367872,32.787197,-117.235077,53489
2410,LA MEDIA  RD,PIPER RH RD,32.5638758,-116.962387,32.787197,-117.235077,12210
2411,LA MEDIA RD,AV COSTA AZUL  RD,32.5638758,-116.962387,,,14488
2412,LA MEDIA RD,AVENIDA COSTA AZUL RD,32.5638758,-116.962387,,,68325
2413,LA MEDIA RD,AVENIDA COSTA BRAVA RD,32.5638758,-116.962387,,,22802
2414,LA MEDIA RD,PIPER RANCH RD,32.5638758,-116.962387,32.5609375,-116.9538618,148163
2415,LA PINTURA DR,CAMPINA PL,32.828537,-117.252563,32.832748,-117.250504,12798
2416,LA PLAYA  AV,FORTUNA  AV,32.788845,-117.237053,32.79295,-117.23587,19734
2417,LA PLAYA AV,MOORLAND DR,32.788845,-117.237053,32.787197,-117.235077,47439
2418,LA TORTOLA ,VIA CANTERA ,32.950562,-117.11573,,,7377
2419,LA TORTOLA  ,VIA CANTERA  ,32.950562,-117.11573,,,2676
2420,LA TORTOLA  CA,VIA CANTERA  CA,32.950562,-117.11573,,,2799
2421,LAKE ADLON DR,JUNE LAKE DR,32.797691,-117.0252,32.797771,-117.016876,8594
2422,LAKE ASHMERE DR,LAKE MURRAY BL,32.799419,-117.01046,32.797771,-117.016876,12799
2423,LAKE BADIN AV,COWLES MTN BL,32.796551,-117.022491,32.797771,-117.016876,14582
2424,LAKE GABY AV,LAKE BEN AV,32.8020423,-117.0143053,32.802711,-117.014252,20593
2425,LAKE MURRAY BL,BOULDER LAKE AV,32.8020423,-117.0143053,32.800846,-117.017921,31989
2426,LAKE MURRAY BL,COWLES MTN BL,32.8020423,-117.0143053,32.800846,-117.017921,8160
2427,LAKE MURRAY BL,LAKE MURRAY N/O BL,32.8020423,-117.0143053,32.7958979,-117.0162483,5010
2428,LAKE SHORE DR,GOLFCREST DR,32.8020423,-117.0143053,32.79784,-117.042122,37365
2429,LAKEHURST AV,KLEEFELD AV,32.8311794,-117.202309,32.832603,-117.200371,63449
2430,LAKEPORT  RD,KENOVA  ST,32.910366,-117.150223,32.909744,-117.148941,10842
2431,LAKEPORT RD,KENOVA ST,32.910366,-117.150223,32.909744,-117.148941,28675
2432,LAMAS ST,PENNANT WY,32.8467922,-117.2262427,32.8470848,-117.2220501,12805
2433,LAMONT ST,ACADEMY ST,32.7990444,-117.2347334,32.8470848,-117.2220501,93671
2434,LAMONT ST,KENDALL ST,32.7990444,-117.2347334,32.798683,-117.236572,30785
2435,LAMONT ST,LOS ALTOS WY,32.7990444,-117.2347334,32.8111147,-117.2404147,11785
2436,LAMONT ST,MORRELL ST,32.7990444,-117.2347334,32.796627,-117.23204,89795
2437,LAMONT ST,PACIFIC BEACH DR,32.7990444,-117.2347334,32.7933424,-117.2428874,1594
2438,LANA DR,JAMAR DR,32.8303918,-117.1705731,32.8314585,-117.1706024,4177
2439,LANDFAIR RD,EL CAMINO REAL RD,32.962406,-117.237129,33.2844529,-117.4361189,5614
2440,LANDFAIR RD,HALF MILE DR,32.962406,-117.237129,32.9621547,-117.2334332,2629
2441,LANDIS  ST,NORTH PARK  WY,32.7459042,-117.1026726,32.747417,-117.12656,5061
2442,LANDIS ST,LAKE BEN WY,32.7459042,-117.1026726,32.802711,-117.014252,2660
2443,LANDIS ST,NORTH PARK WY,32.7459042,-117.1026726,32.747417,-117.12656,16514
2444,LANDIS ST,WIGHTMAN ST,32.7459042,-117.1026726,32.7477465,-117.1010359,191028
2445,LANDSCAPE DR,RHOADES RD,32.670864,-117.052612,32.672104,-117.052078,38365
2446,LANING RD,NIMITZ BL,32.7304818,-117.2199859,32.672104,-117.052078,92079
2447,LANSDALE  DR,CARMEL CYN  RD,32.958243,-117.2201286,,,48311
2448,LANSDALE DR,CARMEL CYN RD,32.958243,-117.2201286,,,68548
2449,LARK ST,INGALLS ST,32.7978821,-116.9492099,32.7507801,-117.1750446,15444
2450,LARKDALE AV,IVERSON ST,32.8016685,-117.1441945,32.8032134,-117.14343881886447,37790
2451,LAS LIDIAS CT,SKYLINE DR,,,32.8032134,-117.14343881886447,1266
2452,LAURA ST,MISSION GORGE RD,32.803242,-117.078247,32.8371239,-117.026799,9079
2453,LAUREL  ST,MAPLE  ST,32.803242,-117.078247,32.73222,-117.092369,2021
2454,LAUREL  ST,SASSAFRAS  ST,32.803242,-117.078247,32.7358648,-117.178479,20030
2455,LAUREL  ST,WASHINGTON  ST,32.803242,-117.078247,32.7415586,-117.1842436,6743
2456,LAUREL ST,COAST GUARD GT,32.7313776,-117.1624116,,,313644
2457,LAUREL ST,HARBOR ISLAND DR,32.7313776,-117.1624116,32.7292895,-117.1952377,40556
2458,LAUREL ST,JUNIPER ST,32.7313776,-117.1624116,32.7292895,-117.1952377,38336
2459,LAUREL ST,KALMIA ST,32.7313776,-117.1624116,32.7303337,-117.161321,8761
2460,LAUREL ST,MAPLE  ST,32.7313776,-117.1624116,32.7303337,-117.161321,8376
2461,LAUREL ST,MAPLE ST,32.7313776,-117.1624116,32.73222,-117.092369,45648
2462,LAUREL ST,PALM ST,32.7313776,-117.1624116,32.7355749,-117.1604633,91877
2463,LAUREL ST,SAN DIEGO AV,32.7313776,-117.1624116,32.7522126,-117.1939891,8101
2464,LAUREL ST,SD 005  ST,32.7313776,-117.1624116,,,11391
2465,LAUREL ST,SD 005 ST,32.7313776,-117.1624116,,,68887
2466,LAUREL ST,WASHINGTON ST,32.7313776,-117.1624116,32.7415586,-117.1842436,6773
2467,LAZANJA DR,SAN DIEGUITO RD,32.9865403,-117.162818,32.9744654,-117.2166368,12613
2468,LEA ST,UNIVERSITY AV,32.745186,-117.081596,32.9744654,-117.2166368,110382
2469,LEBON DR,ARRIBA ST,32.864976,-117.2251977,32.8614599,-117.2235932,6558
2470,LEBON DR,DANICA MAE DR,32.864976,-117.2251977,32.8688168,-117.2209362,55200
2471,LEBON DR,REGENTS RD,32.864976,-117.2251977,32.8626995,-117.2226386,133420
2472,LEE CT,LANING RD,32.7289399,-117.2117388,32.7304818,-117.2199859,78506
2473,LEE ST,ROSE CRK BP,32.8017518,-117.2223267,,,184172
2474,LEEDS ST,REGENTS RD,32.881809,-117.219063,32.8626995,-117.2226386,63458
2475,LEGACY RD,STONEBRIDGE PY,32.926426,-117.058762,32.8626995,-117.2226386,39532
2476,LEGACY RD,STONEHILL DR,32.926426,-117.058762,32.8626995,-117.2226386,38991
2477,LEGHORN AV,WOODMAN ST,32.6997249,-117.0558603,32.709701,-117.0546294,64816
2478,LEHIGH ST,NASHVILLE ST,32.7740845,-117.2043057,32.775513,-117.204231,36222
2479,LELAND ST,SPORTS ARENA BL,32.7142083,-117.0059438,32.775513,-117.204231,11772
2480,LEON AV,TOCAYO AV,32.565563,-117.097092,32.564552,-117.080063,38683
2481,LEROY  ST,GAGE  DR,32.7217798,-117.2357488,32.721386,-117.23941,6175
2482,LEROY ST,GAGE DR,32.7217798,-117.2357488,32.721386,-117.23941,28248
2483,LEWISON AV,GLENNROY ST,32.798923,-117.078346,,,561
2484,LICIA WY,CAM SUR  ,32.9405305,-117.1541512,,,3635
2485,LICIA WY,CAMINO DEL SUR WY,32.9405305,-117.1541512,,,20350
2486,LIMERICK AV,ALLEY E/O LIMERICK AV,32.8344783,-117.178741,,,92424
2487,LIMERICK AV,ALLEY W/O LIMERICK AV,32.8344783,-117.178741,,,80721
2488,LINCOLN AV,BLAINE AV,32.7503407,-117.1312925,32.7494064,-117.1494531,4600
2489,LINCOLN AV,CLEVELAND AV,32.7503407,-117.1312925,32.7492544,-117.1523776,85467
2490,LINCOLN AV,HARVEY MILK ST,32.7503407,-117.1312925,32.7494064,-117.1494531,6198
2491,LINCOLN AV,MORROW WY,32.7503407,-117.1312925,32.7522144,-117.150116,24874
2492,LINCOLN AV,POLK AV,32.7503407,-117.1312925,32.752212,-117.1290697,47108
2493,LINCOLN AV,RICHMOND ST,32.7503407,-117.1312925,32.749565,-117.151222,99908
2494,LINCOLN AV,ROBINSON AV,32.7503407,-117.1312925,32.746422,-117.1487465,8676
2495,LINCOLN AV,WASHINGTON ST,32.7503407,-117.1312925,32.746422,-117.1487465,16631
2496,LINCOLN PL,GLENCOE DR,32.716709,-117.034569,32.7113147,-117.0303227,25204
2497,LINDA ROSA AV,LAMPLIGHT DR,32.816212,-117.264535,32.814327,-117.259773,16490
2498,LINDA VIS  RD,NAPA  ST,,,32.7647901,-117.1961278,20164
2499,LINDA VIS  RD,SD 163 RD,,,,,29950
2500,LINDA VIS RD,CRANDALL DR,,,32.783886,-117.164772,1307
2501,LINDA VIS RD,SD 805  RD,,,,,27505
2502,LINDA VISTA RD,CAMINITO CERVATO RD,32.7974246,-117.1601845,,,2570
2503,LINDA VISTA RD,KEARNY VILLA RD,32.7974246,-117.1601845,32.8318334,-117.1383588,88480
2504,LINDA VISTA RD,MORLEY ST,32.7974246,-117.1601845,32.7848825,-117.1714754,6092
2505,LINDA VISTA RD,NAPA ST,32.7974246,-117.1601845,32.7647901,-117.1961278,97586
2506,LINDA VISTA RD,SD 163 RD,32.7974246,-117.1601845,,,122480
2507,LINDA VISTA RD,WHITNEY ST,32.7974246,-117.1601845,32.6342426,-117.068249,190925
2508,LINDO PASEO RD,MONTEZUMA RD,32.7974246,-117.1601845,32.7699119,-117.0911785,73592
2509,LINNET ST,60 ST,32.708564,-117.0697062,32.7699119,-117.0911785,70248
2510,LIPMANN ST,WELLER ST,32.8572328,-117.1980311,32.85849,-117.195038,660
2511,LIQUID CT,REHCO RD,32.884594,-117.1722801,32.8870397,-117.1719244,18963
