,loc,total_count,lat,lng,type
1728,LOGAN  AV,17955.0,32.6968039,-117.0916289,both
1729,ASHTON ST,17945.0,32.7805284,-117.2045387,end_only
1730,TOYNE ST,17936.0,32.8026679,-117.1379221,start_only
1731,CAMINITO VOLAR ,17914.0,32.902882,-117.118713,end_only
1732,CAMINO KIOSCO AV,17858.0,32.862984,-117.21376,start_only
1733,MANYA ST,17849.0,32.593456,-117.08519,end_only
1734,MAIN SB ST,17849.0,32.6837975,-117.1129239,start_only
1735,E MTN VW DR,17825.0,32.767304,-117.2089706,start_only
1736,NIAGARA  AV,17730.0,32.7417715,-117.2448654,both
1737,RONDA  AV,17729.0,32.79105,-117.124397,end_only
1738,AUTO CIRCLE ST,17728.0,32.7647187,-117.1539685,start_only
1739,CAMINITO CHOLLAS ST,17714.0,32.7344233,-117.0720406,end_only
1740,ORANGE  AV,17690.0,32.753149,-117.0783072,both
1741,TEBO CT,17678.0,32.580948,-117.059868,end_only
1742,GRESHAM  ST,17666.0,32.7988355,-117.2444792,both
1743,EDEN DR,17636.0,32.781143,-117.235657,end_only
1744,ARROWWOOD DR,17578.0,32.700378,-117.031212,start_only
1745,OTAY MESA  R,17498.0,32.5628828,-116.9878343,start_only
1746,SARNEN ST,17464.0,32.5531264,-116.9534924,end_only
1747,DRUCKER LN,17464.0,32.5519726,-116.949512,start_only
1748,W PARK AV,17381.0,32.558743,-117.054283,end_only
1749,AUTO CIRCLE LN,17364.0,32.7647187,-117.1539685,end_only
1750,DENNERY  RD,17317.0,32.5777686,-117.0349102,end_only
1751,HONORS DR,17296.0,32.8454176,-117.2231242,start_only
1752,MONTCLIFF RD,17273.0,32.68557,-117.035103,end_only
1753,CALLE CORTA ,17220.0,33.0165562,-117.0463771,end_only
1754,CALLE ORO ,17220.0,32.856953,-117.249023,start_only
1755,UNIVERSITY PL,17200.0,32.7664656,-117.0248403,start_only
1756,LINDO PASEO  ,17195.0,32.7716419,-117.0712325,end_only
1757,OCEAN BLUFF AV,17188.0,32.9177194,-117.2275039,end_only
1758,MONTIEN RD,17129.0,32.7279453,-117.2337664,end_only
1759,ENCENDIDO RD,17129.0,32.7412514,-117.1823523,start_only
1760,ATRIUM DR,17088.0,32.9023843,-117.1045398,end_only
1761,CAMINITO MEMOSAC DR,17088.0,32.900127,-117.10112,start_only
1762,WANDA CT,17050.0,32.784168,-117.095467,start_only
1763,DELOR CT,17050.0,32.784191,-117.094856,end_only
1764,BURROUGHS ST,17047.0,33.18235,-117.358147,start_only
1765,PZA CARMEL E DY,16987.0,32.9376997,-117.2310574,end_only
1766,VY CTRE DR,16987.0,32.9376997,-117.2310574,start_only
1767,STRESEMANN ST,16929.0,32.8472205,-117.222967,both
1768,GATEWAY CTR WY,16900.0,32.714054,-117.112373,end_only
1769,SYCAMORE CREEK RD,16876.0,33.04689,-117.042389,end_only
1770,ATASCADERO  DR,16855.0,32.7388688,-117.234379,start_only
1771,ALICIA  DR,16855.0,32.7398929,-117.2341953,end_only
1772,SOLEDAD WY,16855.0,32.815552,-117.241608,start_only
1773,SARATOGA AV,16855.0,32.7453708,-117.2444292,start_only
1774,CAITHNESS DR,16846.0,32.56588,-117.055206,both
1775,CORPORATE CTR DR,16839.0,32.5714804,-117.0053708,end_only
1776,RUFFIN CT,16835.0,32.8287183,-117.1245956,end_only
1777,CORONADO  AV,16832.0,32.5764872,-117.0857686,both
1778,WUNDERLIN AV,16828.0,32.714527,-117.051483,start_only
1779,BROADWAY AV,16828.0,32.7151743,-117.0477712,end_only
1780,TURNBRIDGE WY,16820.0,32.807327,-117.009117,end_only
1781,CAMINITO CANADA RD,16820.0,33.023708,-117.07,start_only
1782,GENESEE CT,16810.0,32.7914365,-117.1597319,start_only
1783,SOLEDAD MTN (N) RD,16801.0,32.7649794,-117.2087239,end_only
1784,WHITTIER  ST,16760.0,32.7370774,-117.2232332,end_only
1785,PARKLAND WY,16707.0,32.692284,-117.051224,start_only
1786,PINECREST AV,16642.0,32.7982203,-117.1405309,start_only
1787,HIDDEN VY PL,16619.0,32.845795,-117.2479449,end_only
1788,GROVELAND DR,16572.0,32.707684,-117.083153,end_only
1789,PASEO DEL VERANO ,16571.0,33.029331,-117.052521,start_only
1790,PASEO DEL VERANO N ,16571.0,33.029331,-117.052521,end_only
1791,S MEADOWBROOK DR,16559.0,32.6996888,-117.0290789,end_only
1792,TONYE ST,16554.0,32.711601,-117.1037628,end_only
1793,DENBY ST,16554.0,32.74762,-117.064568,start_only
1794,AGATE ST,16536.0,32.8104424,-117.2558257,end_only
1795,LAMPLIGHT DR,16490.0,32.814327,-117.259773,end_only
1796,LINDA ROSA AV,16490.0,32.816212,-117.264535,start_only
1797,69  ST,16444.0,32.7123339,-117.049351,end_only
1798,CAMINO SANTA FE DR,16441.0,32.879043,-117.1726352,both
1799,GAMAY WY,16431.0,32.939307549999995,-117.1607801,start_only
1800,GROVE ST,16428.0,32.7174202,-117.1627728,end_only
1801,CAMINO AGUILA ,16421.0,32.860809,-117.220818,end_only
1802,CAMINITO DIA ,16421.0,32.862381,-117.222092,start_only
1803,ST ANDREWS AV,16415.0,32.5659904,-116.9739421,start_only
1804,CAMINITO VALERIANO DR,16391.0,32.8578424,-117.2290559,both
1805,ALDER DR,16348.0,32.7653392,-117.1018224,start_only
1806,E CANTERBURY DR,16348.0,32.7667229,-117.1061787,end_only
1807,PARK RIDGE  BL,16347.0,32.7997971,-117.0492814,start_only
1808,GOLFCREST  DR,16347.0,32.79784,-117.042122,end_only
1809,NEWTON  AV,16305.0,32.694709,-117.101594,end_only
1810,GRAND  AV,16272.0,32.8017518,-117.2223267,end_only
1811,LONG BRANCH  AV,16260.0,33.3455296,-115.9898163,end_only
1812,BRIGHTON  AV,16260.0,33.02648,-117.2801505,start_only
1813,30TH  ST,16245.0,32.7483242,-117.1300991,start_only
1814,COSOY WY,16224.0,32.7554347,-117.1934433,both
1815,COLEMAN AV,16203.0,32.582928,-117.048813,end_only
1816,NORSTAD ST,16200.0,32.68298335,-117.05472015,start_only
1817,BOREN ST,16156.0,32.748074,-117.062973,end_only
1818,HASTY ST,16156.0,32.743259,-117.060593,start_only
1819,HARBOR  ST,16147.0,32.689965,-117.1315979,end_only
1820,THANKSGIVING  LN,16089.0,32.903927,-117.126228,start_only
1821,CAMINO VUELO RD,16063.0,33.036716,-117.058632,end_only
1822,MOANA DR,16048.0,32.7252383,-117.2483256,both
1823,TARENTO DR,16048.0,32.7233528,-117.2475106,both
1824,VILLAGE PLACE PL,16024.0,32.7324436,-117.1479118,end_only
1825,CHEROKEE  AV,15978.0,32.760948,-117.114098,end_only
1826,DICKINSON ST,15936.0,32.755199,-117.163971,end_only
1827,DEERING ST,15882.0,32.9177109,-117.1459717,start_only
1828,WORTHING AV,15882.0,32.9176778,-117.1451413,end_only
1829,FRONTERA RD,15859.0,33.0206816,-117.0646644,end_only
1830,GATEWAY CENTER DR,15856.0,32.7121362,-117.1141535,end_only
1831,UNA ST,15846.0,32.6895191,-117.1142501,end_only
1832,BALBOA AV AV,15841.0,32.8222527,-117.129964,end_only
1833,KENWOOD ST,15835.0,32.711255,-117.068611,start_only
1834,CAMINITO FRANCHE DR,15825.0,32.8072962,-117.2614509,end_only
1835,EDGE CLIFF DR,15820.0,32.7807041,-117.2381318,end_only
1836,PETIT ST,15811.0,32.818134,-117.1692005,both
1837,RADENZ  AV,15809.0,32.796047,-117.159981,start_only
1838,DANIEL  AV,15809.0,32.792831,-117.160378,end_only
1839,BETTYHILL DR,15763.0,32.822418,-117.165733,end_only
1840,RAPPAHANNOCK RD,15757.0,32.8057105,-117.2017245,start_only
1841,HATHAWAY ST,15749.0,32.8189029,-117.1672194,both
1842,ASHFORD CT,15743.0,32.8025175,-117.1594217,start_only
1843,CULLEN ST,15743.0,32.8034828,-117.1576959,end_only
1844,WASHINGTON  ST,15737.0,32.729318533333334,-117.1554891,end_only
1845,OLD RANCHO (FG) RD,15722.0,33.0883652,-117.2302274,end_only
1846,WHELAN DR,15717.0,32.8062782,-117.0209719,end_only
1847,OLIVETAS AV,15696.0,32.795003,-117.2395337,start_only
1848,LOZANA RD,15689.0,32.952908,-117.249687,end_only
1849,BURTON ST,15668.0,32.776218,-117.172623,start_only
1850,COOLIDGE ST,15668.0,32.775848,-117.170227,end_only
1851,SIPES LN,15663.0,32.5454659,-117.0486218,start_only
1852,KELOWNA RD,15657.0,32.928444,-117.140877,start_only
1853,SAGITTARIUS RD,15657.0,32.9219415,-117.1403755,end_only
1854,COLLIER AV,15622.0,32.7650574,-117.0866472,both
1855,PARK (12 AV) BL,15608.0,32.7174202,-117.1627728,end_only
1856,CEDAR  ST,15590.0,32.7219733,-117.1603253,start_only
1857,BROADWAY  ,15561.0,32.7158413,-117.13319,end_only
1858,SAN JUAN RD,15549.0,32.751068,-117.190727,end_only
1859,DEL MAR HEIGHTS  RD,15532.0,32.9485786,-117.2593425,both
1860,ABERNATHY WY,15433.0,32.8235969,-117.17473,end_only
1861,PRINCESS VIEW CT,15418.0,32.7986355,-117.0770543,end_only
1862,HOME  AV,15330.0,32.7189404,-117.1104308,both
1863,TAMBOR RD,15329.0,32.819736,-117.089348,start_only
1864,N PK WY,15319.0,32.747417,-117.12656,start_only
1865,ILEX AV,15319.0,32.5699022,-117.0883864,start_only
1866,NATIONAL   AV,15292.0,32.6961411,-117.1039724,end_only
1867,WINDSOCK ST,15133.0,32.5713805,-116.9610555,start_only
1868,HOPEDALE CT,15108.0,32.792553,-117.055069,end_only
1869,13 AV,15103.0,32.7174202,-117.1627728,end_only
1870,OVIEDO  ST,15076.0,32.9677237,-117.1324493,start_only
1871,BOUNTY ST,15076.0,32.792664,-117.070267,start_only
1872,VIA VENEZIA RD,15068.0,32.9776929,-117.0917034,end_only
1873,SUNSET  ST,15054.0,32.755421,-117.194473,end_only
1874,OTAY CENTER CT,14988.0,32.5572634,-116.9439672,start_only
1875,LIBRA DR,14924.0,32.9207009,-117.1317071,end_only
1876,LA JOLLA RANCHO RD,14920.0,32.8259293,-117.2561785,both
1877,HIERBA DR,14917.0,33.020603,-117.070129,start_only
1878,HAVERFIELD  WY,14902.0,32.9244443,-117.1259986,start_only
1879,DEEROCK PL,14867.0,32.704441,-117.034767,start_only
1880,ORION WY,14855.0,32.923523,-117.134811,start_only
1881,BEATON CT,14855.0,32.924458,-117.132736,end_only
1882,OLD SAN PASQUAL RD,14851.0,33.097984,-117.029099,end_only
1883,TENNYSON  ST,14722.0,32.7395949,-117.2318695,start_only
1884,AVENIDA FUENTE N RD,14698.0,32.5569864,-116.9613988,start_only
1885,DUBONNET ST,14660.0,32.8078501,-117.144411,start_only
1886,FABER WY S,14630.0,32.7707106,-117.080692,start_only
1887,FABER WY N,14630.0,32.71011,-117.1666194,end_only
1888,GIFFORD WY,14629.0,32.7840804,-117.1744318,end_only
1889,LA CRESTA DR,14620.0,32.7378166,-117.2353428,start_only
1890,CASITA WY,14607.0,32.753578,-117.052147,end_only
1891,CASSELBERRY WY,14576.0,32.79636,-117.048088,end_only
1892,THETA PL,14550.0,32.783695,-117.066002,start_only
1893,GOLD COAST DR,14547.0,32.864594,-117.244698,end_only
1894,MOBLEY ST,14470.0,32.796131,-117.135353,end_only
1895,CARROLL CANYON RD,14464.0,32.8882029,-117.2045649,start_only
1896,AVENIDA PLAYA ,14436.0,32.5722365,-117.0217191,start_only
1897,VIA TONGA AV,14410.0,32.57983,-117.059486,start_only
1898,PARKWOOD  DR,14406.0,32.8684586,-117.2278843,end_only
1899,AVENIDA ABEJA ,14400.0,33.0048598,-117.0947649,start_only
1900,CAMINO DEL NORTE ,14400.0,33.0085901,-117.0954621,end_only
1901,CENTER ST,14310.0,32.5519622,-117.0396864,start_only
1902,COCONINO WY,14308.0,32.832874,-117.20533,start_only
1903,SENDA ACUARIO ,14283.0,32.9119231,-117.2232153,end_only
1904,CALLE MAR DE MARIPOSA ,14283.0,32.9137935,-117.2262388,start_only
1905,SYCAMORE DR,14246.0,32.596485,-117.046066,end_only
1906,WAVERLY DOWNS WY,14242.0,32.984524,-117.071129,end_only
1907,HYDE PK DR,14235.0,32.801014,-117.047081,both
1908,CAMINITO DESEO DR,14200.0,32.867496,-117.239388,start_only
1909,LYNNHAVEN LN,14200.0,32.800811,-117.0116521,start_only
1910,CAMINO DEL SUR  ,14114.0,33.009212,-117.1452309,start_only
1911,BOBCOCK ST,14114.0,33.0216449,-117.1320184,end_only
1912,BEGONIA ST,14088.0,33.141937,-117.0606122,end_only
1913,ARBUTUS ST,14088.0,32.8985973,-117.2200679,start_only
1914,BEYER AV,14071.0,32.7358648,-117.178479,end_only
1915,CARMEL MTN RD (W),14058.0,32.9632195,-117.132299,end_only
1916,EDIWHAR AV,14049.0,32.8065166,-117.1365151,end_only
1917,MAPLE  ST,14010.0,32.73222,-117.092369,both
1918,LYNRIDGE RD,13995.0,32.800811,-117.0116521,start_only
1919,PROMONTORY ST,13994.0,32.79339625,-117.2335523,end_only
1920,VIA VERRAZZANO  DR,13911.0,32.9902248,-117.1595945,start_only
1921,VIA AZUL  DR,13911.0,32.9908052,-117.162324,end_only
1922,BEYER  ST,13910.0,32.7174202,-117.1627728,end_only
1923,PASEO OCASO ,13880.0,32.8572165,-117.2545894,both
1924,CAMINITO VIVA DR,13875.0,32.8689708,-117.2384936,end_only
1925,OHIO  ST,13837.0,32.7190126,-117.1266082,end_only
1926,CROW CT,13815.0,32.799183,-117.064507,end_only
1927,DAISY WY,13813.0,32.693432,-117.064339,start_only
1928,BERNARDO CTR  DR,13811.0,33.0216938,-117.0744844,end_only
1929,CARMEL CANYON  RD,13808.0,32.9452079,-117.2170673,both
1930,PRINTWOOD WY,13797.0,32.8275671,-117.1699941,end_only
1931,W PT LOMA BL,13744.0,32.5574538,-117.044533,end_only
1932,500 W/O MONROE AV,13703.0,32.7589932,-117.0862918,end_only
1933,CALLE ROSAS ST,13679.0,32.951637,-117.114548,start_only
1934,ADOLPHIA ST,13679.0,32.9492451,-117.1248095,end_only
1935,PALM  ST,13658.0,32.7355749,-117.1604633,start_only
1936,VIA AZUL   DR,13609.0,32.9908052,-117.162324,end_only
1937,VIA VERRAZZANO  ,13609.0,32.9902248,-117.1595945,start_only
1938,REX AV,13547.0,32.7482087,-117.082708,start_only
1939,SIEMPRE VIVA  RD,13543.0,32.5558601,-116.9392784,end_only
1940,MARY LANE DR,13530.0,32.7701873,-117.0774146,start_only
1941,VALLE AV,13522.0,32.7001457,-117.1273489,end_only
1942,CRAWFORD ST,13522.0,32.8005788,-117.1938632,both
1943,SMITH  ST,13501.0,32.7512306,-117.200495,start_only
1944,CARMEL CRK DR,13493.0,32.9368478,-117.228744,start_only
1945,GOLDEN CYPRESS PL,13469.0,32.9712596,-117.1823757,start_only
1946,RANCHO SANTA FE FARMS RD,13469.0,32.967058,-117.1780516,end_only
1947,RUANE ST,13421.0,32.815414,-117.045082,start_only
1948,NEWCASTLE PL,13420.0,32.699642,-117.066406,start_only
1949,ALDERLEY ST,13420.0,32.7005594,-117.0646216,end_only
1950,ROSLYN LN,13407.0,32.8487458,-117.2707705,end_only
1951,BOBOLINK WY,13379.0,32.785774,-117.158234,start_only
1952,DARWIN PL,13338.0,32.576782,-117.051064,end_only
1953,TRUDY LN LN,13297.0,32.7115564,-117.2483981,end_only
1954,NEW MILLS RD,13289.0,32.765156,-117.078827,end_only
1955,ALTA LA JOLLA DR,13285.0,32.8221434,-117.2452509,end_only
1956,ALTAMIRANO WY,13230.0,32.756672,-117.191513,start_only
1957,DELLWOOD ST,13222.0,32.8161269,-117.1577214,start_only
1958,NANCY RIDGE RD,13216.0,32.8878805,-117.1840697,end_only
1959,TUSTIN ST,13208.0,32.7327561,-117.2309271,end_only
1960,CLOVE ST,13208.0,32.7401158,-117.2234913,start_only
1961,RIO SAN DIEGO  DR,13136.0,32.7760345,-117.1374706,end_only
1962,CAMINO DE LA REINA  DR,13136.0,32.7677176,-117.1552374,start_only
1963,BEARDSLEY ST,13111.0,32.704243,-117.144386,end_only
1964,VIA DE LA VALLE ,13085.0,32.9804268,-117.251123,end_only
1965,BEGIN ,13085.0,32.9503518,-116.303614,start_only
1966,CARDINAL PL,13067.0,32.789627,-117.157707,end_only
1967,CARDINAL DR,13067.0,32.785831,-117.157379,start_only
1968,MISSION VILLAGE DR,13059.0,32.7875049,-117.1203234,start_only
1969,TYROLEAN RD,13031.0,32.925957,-117.155273,end_only
1970,MONTONGO CR,13031.0,32.7699119,-117.0911785,start_only
1971,TRINIDAD WY,12999.0,32.7020156,-117.0795887,end_only
1972,NEWTON   AV,12971.0,32.694709,-117.101594,end_only
1973,LOGAN   AV,12859.0,32.6968039,-117.0916289,start_only
1974,WILCOX  ST,12806.0,32.7187085,-117.243533,start_only
1975,LAMAS ST,12805.0,32.8467922,-117.2262427,start_only
1976,PASEO MONTANAS RD,12801.0,32.9481655,-117.2257469,end_only
1977,CAMPINA PL,12798.0,32.832748,-117.250504,end_only
1978,LA PINTURA DR,12798.0,32.828537,-117.252563,start_only
1979,RIESLING DR,12775.0,32.919342,-117.069054,start_only
1980,AVENIDA MAGNIFICA DR,12775.0,32.909771,-117.082581,end_only
1981,CONSOLIDATED WY,12769.0,32.8779981,-117.1661402,start_only
1982,CASEMENT ST,12758.0,32.787498,-117.143967,end_only
1983,CETUS RD,12687.0,32.930653,-117.138069,end_only
1984,ARRIBA ST,12629.0,32.8614599,-117.2235932,both
1985,COLLEGE AVE,12626.0,32.7772397,-117.0677729,start_only
1986,12  AV,12624.0,32.7174202,-117.1627728,end_only
1987,CAMINITO LAZANJA RD,12557.0,32.9864323,-117.163334,end_only
1988,TOWNSGATE  DR,12498.0,32.9494204,-117.2328611,end_only
1989,DUBOIS  DR,12490.0,32.836353,-117.198273,start_only
1990,PROVIDENCE  RD,12490.0,32.836758,-117.197594,end_only
1991,CAMARENA RD,12478.0,32.9522378,-117.2238947,end_only
1992,AV VENUSTO  ,12438.0,33.0072505,-117.076793,end_only
1993,VIA EMBELESO  ,12438.0,33.007549,-117.073174,start_only
1994,APOLLO ST,12378.0,32.8078572,-117.1625372,start_only
1995,BROOKHAVEN RD,12360.0,32.694679,-117.036324,start_only
1996,ST. RITA PL,12338.0,32.701931,-117.08564,start_only
1997,GLENDA  WY,12330.0,32.91687,-117.150414,start_only
1998,VIENTO VALLE ,12314.0,33.0888485,-117.0252438,start_only
1999,SUNSET HILLS ,12314.0,33.078503,-117.039101,end_only
2000,GATEWAY CTR AV,12291.0,32.7131763,-117.1126299,end_only
2001,ARMSTRONG PL,12258.0,32.8042677,-117.1611079,end_only
2002,OLD COURSE RD,12239.0,33.0218813,-117.1382983,end_only
2003,CASEY GLEN RD,12239.0,33.0214141,-117.1418086,start_only
2004,30 ST ST,12202.0,32.7483242,-117.1300991,start_only
2005,PORT ROYALE DR,12173.0,32.9039,-117.152893,start_only
2006,W 30 ST,12147.0,32.9376997,-117.2310574,start_only
2007,E 30 ST,12147.0,32.7483242,-117.1300991,end_only
2008,GARNET ST,12107.0,32.805519,-117.221603,start_only
2009,23 ST,12095.0,32.7174202,-117.1627728,end_only
2010,COWLES MTN CT,12091.0,32.904092,-117.132238,start_only
2011,BESSEMER  ST,12010.0,32.7190958,-117.2344186,start_only
2012,HERBERT PL,11929.0,32.744862,-117.149231,end_only
2013,WESTERRA  CT,11918.0,32.885288,-117.215446,end_only
2014,GIBBS DR,11914.0,32.8104608,-117.1422647,end_only
2015,RANCH VIEW DR,11888.0,32.910378,-117.10009,start_only
2016,SYCHAR  RD,11837.0,32.705498,-117.045311,end_only
2017,TANGLEWOOD RD,11823.0,32.8118775,-117.1713359,end_only
2018,THORNWOOD ST,11823.0,32.811058,-117.172928,start_only
2019,BOB  ST,11804.0,32.787922,-117.027107,start_only
2020,S EUCLID AV,11800.0,32.6964415,-117.085114,end_only
2021,47TH ST,11800.0,32.7083421,-117.0949474,start_only
2022,LOS ALTOS WY,11785.0,32.8111147,-117.2404147,end_only
2023,MT HARRIS DR,11783.0,32.82468,-117.188049,end_only
2024,MT HAY DR,11783.0,32.82412,-117.1885548,start_only
2025,TOOLEY ST,11778.0,32.72472,-117.064598,end_only
2026,PALIN  ST,11773.0,32.694973,-117.08361,start_only
2027,VIA DE LA VALLE  ,11750.0,32.9804268,-117.251123,end_only
2028,MOCKINGBIRD  DR,11749.0,32.79007,-117.156288,start_only
2029,BAKER  ST,11693.0,32.788952,-117.23658,end_only
2030,INGULF  ST,11693.0,32.7895839,-117.2060041,start_only
2031,PALIN ST,11682.0,32.694973,-117.08361,start_only
2032,OVERLAND AV,11681.0,32.8261337,-117.1315822,both
2033,FRIARS RD NW/O RD,11677.0,32.7780229,-117.1408109,end_only
2034,LANDIS  ST,11673.0,32.7459042,-117.1026726,both
2035,RENAISSANCE  AV,11665.0,32.8685461,-117.2037139,start_only
2036,EXCALIBUR  WY,11665.0,32.8686482,-117.2074733,end_only
2037,ALVEO WY,11637.0,33.035076,-117.079277,end_only
2038,CAMPUS PT CT,11546.0,32.8878188,-117.2241007,end_only
2039,GENESEE DR,11546.0,32.7914365,-117.1597319,start_only
2040,PESCADERO  AV,11529.0,32.7358691,-117.249956,start_only
2041,ORCHARD  AV,11529.0,32.7345728,-117.2457676,end_only
2042,BETA ST,11519.0,32.6912378,-117.0843952,start_only
2043,ALPHA ST,11519.0,32.69157,-117.085482,end_only
2044,FLORENCE   ST,11503.0,32.697941,-117.116173,end_only
2045,GARY ST,11487.0,32.770592,-117.060448,end_only
2046,EWING ST,11487.0,32.771488,-117.061562,start_only
2047,ZOLA  ST,11478.0,32.7419346,-117.2264629,end_only
2048,NEWPORT  AV,11460.0,32.7387773,-117.2378949,end_only
2049,THOMAS ST,11453.0,33.197144,-117.285156,end_only
2050,REED ST,11453.0,32.7927487,-117.2542037,start_only
2051,CAMINITO CAMPANEO RD,11450.0,32.953621,-117.214104,end_only
2052,PENDLETON ST,11439.0,32.814369,-117.231697,end_only
2053,BILLOW DR,11421.0,32.712498,-117.02356,end_only
2054,30  ST,11407.0,32.7483242,-117.1300991,end_only
2055,WESTERRA CT,11390.0,32.885288,-117.215446,end_only
2056,AVERIL  RD,11389.0,32.558743,-117.054283,end_only
2057,VERGARA ST,11342.0,32.827923,-117.176559,start_only
2058,SANTO  RD,11300.0,32.7902989,-117.1050947,start_only
2059,LA CUENTA  DR,11300.0,32.8212659,-117.0979002,end_only
2060,CAMINO DE LA PLAZA AV,11295.0,32.5453669,-117.0442911,start_only
2061,LAKE ALAMOR AV,11280.0,32.79784,-117.042122,end_only
2062,VALEMONT ST,11269.0,32.7246402,-117.2367784,end_only
2063,32  ST,11244.0,32.583897,-117.081383,end_only
2064,26  ST,11244.0,32.6616815,-117.1078598,start_only
2065,WORLD TRADE  DR,11242.0,32.983925,-117.073914,start_only
2066,SUNNYSIDE AV,11233.0,32.7118926,-117.0261004,start_only
2067,BAY FRONT ST,11170.0,32.6961411,-117.1039724,end_only
2068,ECKSTROM AV,11157.0,32.8202111,-117.1658857,end_only
2069,SANTA BARBARA ST,11113.0,32.7345728,-117.2457676,start_only
2070,FLOWER AV,11090.0,32.5759633,-117.084787,start_only
2071,STARBURST LN,11090.0,32.5742911,-117.0861327,end_only
2072,TOMMY DR,11081.0,32.803921,-117.017698,start_only
2073,ROSWELL ST,11080.0,32.714287,-117.079788,both
2074,W MUIRLANDS  DR,11071.0,32.834026,-117.268982,end_only
2075,FAY  AV,11071.0,32.836378,-117.272455,start_only
2076,LOTUS DR,11053.0,32.595818,-117.045471,both
2077,JAMIE AV,11024.0,32.684273,-117.045807,end_only
2078,UDALL ST,11021.0,32.7399149,-117.2301392,start_only
2079,DRIVEWAY N/O MIRAMAR RD RD,11016.0,32.8935478,-117.1173998,end_only
2080,BIRKDALE WY,11015.0,32.827457,-117.174507,start_only
2081,SELLSWAY ST,10998.0,32.555084,-117.04509,start_only
2082,COL GROVE WY WY,10998.0,32.7381582,-117.0582059,start_only
2083,VIA CABRERA ,10996.0,32.832626,-117.246384,end_only
2084,VIA NINA ,10996.0,32.855572,-116.980713,start_only
2085,60TH  ST,10951.0,32.864594,-117.244698,end_only
2086,MIRA VISTA LN,10942.0,32.8941195,-117.2057214,start_only
2087,25TH  ST,10927.0,32.6507509,-117.110836,end_only
2088,LOS SONETO DR,10924.0,32.707069,-117.043602,end_only
2089,PARKSIDE  AV,10903.0,32.6748309,-117.042751,start_only
2090,BELLEVUE AV,10878.0,32.818775,-117.2687,start_only
2091,HIBERT ST,10848.0,32.9155219,-117.1138845,end_only
2092,KENOVA  ST,10842.0,32.909744,-117.148941,end_only
2093,LAKEPORT  RD,10842.0,32.910366,-117.150223,start_only
2094,SANTA FE ST,10821.0,32.816832,-117.222531,end_only
2095,10  AV,10803.0,32.7174202,-117.1627728,end_only
2096,DEVEREUX RD,10780.0,33.033882,-117.070793,end_only
2097,MURRAY PARK DR,10775.0,32.792332,-117.048019,start_only
2098,GAYLE ST,10772.0,32.747303,-117.064079,both
2099,CAPRI DR,10741.0,32.782085,-117.065483,end_only
2100,2 AV,10675.0,32.7174202,-117.1627728,both
2101,MERRIMAC AV,10658.0,32.834801,-117.203934,start_only
2102,C LEE AV,10655.0,32.792931,-117.088966,start_only
2103,ALSACIA ST,10649.0,32.68371,-117.038569,both
2104,HAALAND GLEN ,10649.0,33.0146533,-117.1446388,end_only
2105,SANDY HOOK RD,10603.0,32.915371,-117.157303,start_only
2106,LLOYD ST,10528.0,32.8037124,-116.9588037,start_only
2107,BROADLAWN ST,10522.0,32.8162736,-117.1684397,start_only
2108,CENTAURUS WY,10509.0,32.9257253,-117.1318572,start_only
2109,RDG VW  DR,10495.0,32.731525,-117.093918,start_only
2110,ULLMAN  ST,10483.0,32.7240186,-117.2368929,end_only
2111,PT LOMA  AV,10483.0,32.7295639,-117.2416335,start_only
2112,PASEO SUR RD,10470.0,33.0142753,-117.1448543,start_only
2113,MURRAY RIDGE  RD,10442.0,32.7874276,-117.1448427,end_only
2114,APPLETON ST,10436.0,32.8370723,-117.1871557,both
2115,RUTGERS RD,10370.0,32.820335,-117.254913,start_only
2116,MT CASAS DR,10364.0,32.8184373,-117.1857784,end_only
2117,TOURMALINE  ST,10356.0,32.8060137,-117.2607102,start_only
2118,CENTRAL PLAZA RD,10342.0,32.8256102,-117.1384856,start_only
2119,FELSPAR  ST,10319.0,32.7976115,-117.2552478,end_only
2120,AVENIDA VISTA ST,10290.0,32.76157,-117.103157,start_only
2121,E/O AV,10230.0,32.675764,-117.089864,end_only
2122,YSABEL CRK RD,10222.0,33.0811096,-116.9894037,end_only
2123,CARMEL CANYON RD,10221.0,32.9452079,-117.2170673,start_only
2124,NATIONAL  AV,10193.0,32.6961411,-117.1039724,start_only
2125,KALMIA  ST,10156.0,32.7303337,-117.161321,both
2126,NANCY RDG DR,10149.0,32.8878805,-117.1840697,end_only
2127,ELIZABETH  ST,10139.0,32.790791,-117.077988,start_only
2128,HUDSON DR,10117.0,32.804661,-117.016319,both
2129,RICHETH  RD,10059.0,32.7038,-117.06958,start_only
2130,CASEY  ST,10043.0,32.679016,-117.037643,end_only
2131,ALAMO DR,10036.0,32.7552884,-117.0539669,end_only
2132,MATARO DR,10036.0,32.760033,-117.055666,start_only
2133,DEL SUR ST,10027.0,33.0166034,-117.1217618,start_only
2134,SMYTHE A,10027.0,32.5611863,-117.0493615,end_only
2135,N MISSION BAY DR,10011.0,32.7979936,-117.2113957,end_only
2136,MT CASTLE AV,10003.0,32.8208361,-117.1853036,start_only
2137,TAFT AV,9978.0,32.815188,-117.2649543,end_only
2138,GOBAT AV,9965.0,32.8481995,-117.2261808,end_only
2139,WESMEAD ST,9964.0,32.6955321,-117.0701419,end_only
2140,ELVADO WY,9930.0,32.705914,-117.048286,start_only
